有價證券代號及名稱,國際證券辨識號碼(ISIN,Code),上市日,市場別,產業別,CFICode,
51078,力山富邦97購01,TW19Z0510782,11/6/2019,上市,RWSCCA,,
51079,鴻海富邦96購02,TW19Z0510790,11/6/2019,上市,RWSCCA,,
05107P,鴻海兆豐96售02,TW19Z05107P2,11/8/2019,上市,RWSCPE,,
51080,全新富邦96購01,TW19Z0510808,11/6/2019,上市,RWSCCA,,
51081,聯茂富邦96購01,TW19Z0510816,11/6/2019,上市,RWSCCA,,
51082,上証2X元大98購01,TW19Z0510824,11/6/2019,上市,RWBCCA,,
51083,A50正2元大98購01,TW19Z0510832,11/6/2019,上市,RWBCCA,,
51086,鴻海元大96購04,TW19Z0510865,11/6/2019,上市,RWSCCA,,
51087,國巨元大97購01,TW19Z0510873,11/6/2019,上市,RWSCCA,,
51089,旺宏元大96購04,TW19Z0510899,11/6/2019,上市,RWSCCA,,
51090,光磊元大96購01,TW19Z0510907,11/6/2019,上市,RWSCCA,,
51094,健策元大96購03,TW19Z0510949,11/6/2019,上市,RWSCCA,,
51097,嘉聯益元大96購02,TW19Z0510972,11/6/2019,上市,RWSCCA,,
51101,台表科元大96購02,TW19Z0511012,11/6/2019,上市,RWSCCA,,
51102,訊芯元大96購01,TW19Z0511020,11/6/2019,上市,RWSCCA,,
51103,緯穎元大96購03,TW19Z0511038,11/6/2019,上市,RWSCCA,,
51104,鈺齊元大96購01,TW19Z0511046,11/6/2019,上市,RWSCCA,,
51105,台光電國票96購01,TW19Z0511053,11/7/2019,上市,RWSCCA,,
51108,鴻海統一96購02,TW19Z0511087,11/7/2019,上市,RWSCCA,,
51115,華通麥證96購01,TW19Z0511152,11/7/2019,上市,RWSCCE,,
51121,裕民群益97購01,TW19Z0511210,11/7/2019,上市,RWSCCA,,
51130,百和群益96購01,TW19Z0511301,11/7/2019,上市,RWSCCA,,
51152,鴻海國泰97購01,TW19Z0511525,11/7/2019,上市,RWSCCA,,
51153,鴻海國泰97購02,TW19Z0511533,11/7/2019,上市,RWSCCA,,
51154,國巨國泰96購03,TW19Z0511541,11/7/2019,上市,RWSCCA,,
51155,聯發科國泰96購01,TW19Z0511558,11/7/2019,上市,RWSCCA,,
51156,鴻海富邦97購01,TW19Z0511566,11/7/2019,上市,RWSCCA,,
51157,華新科富邦98購01,TW19Z0511574,11/7/2019,上市,RWSCCA,,
51158,嘉晶富邦96購01,TW19Z0511582,11/7/2019,上市,RWSCCA,,
51159,力山元大96購01,TW19Z0511590,11/7/2019,上市,RWSCCA,,
51172,鴻海第一96購01,TW19Z0511723,11/8/2019,上市,RWSCCA,,
51173,元油2X凱基98購01,TW19Z0511731,11/8/2019,上市,RWBCCA,,
51189,鴻海兆豐96購01,TW19Z0511897,11/8/2019,上市,RWSCCA,,
05118P,超眾元大96售04,TW19Z05118P9,11/8/2019,上市,RWSCPE,,
51191,可成兆豐96購01,TW19Z0511913,11/8/2019,上市,RWSCCA,,
51192,緯創兆豐96購01,TW19Z0511921,11/8/2019,上市,RWSCCA,,
51193,新日興兆豐96購01,TW19Z0511939,11/8/2019,上市,RWSCCA,,
51194,大立光中信96購02,TW19Z0511947,11/8/2019,上市,RWSCCE,,
05119P,聯發科國泰96售02,TW19Z05119P7,11/8/2019,上市,RWSCPE,,
05120P,聯發科國泰97售01,TW19Z05120P5,11/8/2019,上市,RWSCPE,,
51210,S&P反1統一97購01,TW19Z0512101,11/8/2019,上市,RWBCCA,,
51218,聯發科元富9B購02,TW19Z0512184,11/8/2019,上市,RWSCCA,,
05121P,創意國泰96售01,TW19Z05121P3,11/8/2019,上市,RWSCPE,,
51224,華通群益96購03,TW19Z0512242,11/8/2019,上市,RWSCCA,,
51227,技嘉群益97購01,TW19Z0512275,11/8/2019,上市,RWSCCA,,
05122P,鴻海永昌96售06,TW19Z05122P1,11/8/2019,上市,RWSCPE,,
51231,健策群益97購01,TW19Z0512317,11/8/2019,上市,RWSCCA,,
51233,力成群益97購01,TW19Z0512333,11/8/2019,上市,RWSCCA,,
51236,鴻海元大96購05,TW19Z0512366,11/8/2019,上市,RWSCCA,,
51237,鴻海元大97購01,TW19Z0512374,11/8/2019,上市,RWSCCA,,
51238,中環元大96購01,TW19Z0512382,11/8/2019,上市,RWSCCA,,
51239,國巨元大96購02,TW19Z0512390,11/8/2019,上市,RWSCCA,,
05123P,鴻海永昌96售07,TW19Z05123P9,11/8/2019,上市,RWSCPE,,
51242,台積電元大96購06,TW19Z0512424,11/8/2019,上市,RWSCCA,,
51246,美律元大96購01,TW19Z0512465,11/8/2019,上市,RWSCCA,,
05124P,華新科富邦97售02,TW19Z05124P7,11/8/2019,上市,RWSCPE,,
51250,大立光元大98購01,TW19Z0512507,11/8/2019,上市,RWSCCA,,
51254,健策元大96購04,TW19Z0512549,11/8/2019,上市,RWSCCA,,
51255,康控元大96購04,TW19Z0512556,11/8/2019,上市,RWSCCA,,
51257,光寶科國泰96購01,TW19Z0512572,11/8/2019,上市,RWSCCA,,
51258,鈺齊國泰97購01,TW19Z0512580,11/8/2019,上市,RWSCCA,,
51259,鴻海永昌96購03,TW19Z0512598,11/8/2019,上市,RWSCCE,,
51260,鴻海永昌96購04,TW19Z0512606,11/8/2019,上市,RWSCCE,,
51261,鴻海永昌96購05,TW19Z0512614,11/8/2019,上市,RWSCCE,,
51262,A50富邦96購01,TW19Z0512622,11/8/2019,上市,RWBCCA,,
51263,深中小富邦96購01,TW19Z0512630,11/8/2019,上市,RWBCCA,,
51264,道瓊反富邦97購01,TW19Z0512648,11/8/2019,上市,RWBCCA,,
51265,鴻海富邦96購04,TW19Z0512655,11/8/2019,上市,RWSCCA,,
51266,國巨富邦99購01,TW19Z0512663,11/8/2019,上市,RWSCCA,,
51267,美律富邦96購01,TW19Z0512671,11/8/2019,上市,RWSCCA,,
51268,創意富邦97購01,TW19Z0512689,11/8/2019,上市,RWSCCA,,
51269,康友富邦97購01,TW19Z0512697,11/8/2019,上市,RWSCCA,,
51274,華新科亞東96購01,TW19Z0512747,11/11/2019,上市,RWSCCA,,
51276,SGBR2X中信97購01,TW19Z0512762,11/11/2019,上市,RWBCCE,,
51277,聯發科中信9A購01,TW19Z0512770,11/11/2019,上市,RWSCCE,,
51278,臻鼎中信97購02,TW19Z0512788,11/11/2019,上市,RWSCCE,,
51279,喬山兆豐96購01,TW19Z0512796,11/11/2019,上市,RWSCCA,,
05127P,鴻海亞東96售01,TW19Z05127P0,11/11/2019,上市,RWSCPE,,
51281,健策兆豐96購01,TW19Z0512812,11/11/2019,上市,RWSCCA,,
51286,國巨統一97購01,TW19Z0512861,11/11/2019,上市,RWSCCA,,
51289,大立光統一96購01,TW19Z0512895,11/11/2019,上市,RWSCCA,,
05128P,聯發科中信97售03,TW19Z05128P8,11/11/2019,上市,RWSCPE,,
51290,大立光統一96購02,TW19Z0512903,11/11/2019,上市,RWSCCA,,
51292,牧德統一97購01,TW19Z0512929,11/11/2019,上市,RWSCCA,,
51296,鴻海凱基97購01,TW19Z0512960,11/11/2019,上市,RWSCCA,,
51300,台光電凱基96購02,TW19Z0513000,11/11/2019,上市,RWSCCA,,
51304,緯創凱基96購01,TW19Z0513042,11/11/2019,上市,RWSCCA,,
51305,訊連凱基96購01,TW19Z0513059,11/11/2019,上市,RWSCCA,,
51306,嘉聯益凱基96購01,TW19Z0513067,11/11/2019,上市,RWSCCA,,
51314,嘉聯益麥證96購01,TW19Z0513141,11/11/2019,上市,RWSCCE,,
51317,亞德客國票96購01,TW19Z0513174,11/11/2019,上市,RWSCCA,,
51318,上銀國票96購01,TW19Z0513182,11/11/2019,上市,RWSCCA,,
51319,光磊國票96購02,TW19Z0513190,11/11/2019,上市,RWSCCA,,
05131P,聯詠統一97售01,TW19Z05131P2,11/11/2019,上市,RWSCPE,,
51320,燿華國票96購01,TW19Z0513208,11/11/2019,上市,RWSCCA,,
51321,建準國票96購01,TW19Z0513216,11/11/2019,上市,RWSCCA,,
51322,國泰金國票96購01,TW19Z0513224,11/11/2019,上市,RWSCCA,,
51323,康控國票96購01,TW19Z0513232,11/11/2019,上市,RWSCCA,,
51324,康友國票96購01,TW19Z0513240,11/11/2019,上市,RWSCCA,,
51325,台光電台新96購01,TW19Z0513257,11/11/2019,上市,RWSCCE,,
51331,全新永豐96購01,TW19Z0513315,11/11/2019,上市,RWSCCA,,
05134P,鴻海凱基96售06,TW19Z05134P6,11/11/2019,上市,RWSCPE,,
51355,聯發科元大96購01,TW19Z0513554,11/11/2019,上市,RWSCCA,,
51356,全新元大96購04,TW19Z0513562,11/11/2019,上市,RWSCCA,,
05135P,鴻海凱基96售07,TW19Z05135P3,11/11/2019,上市,RWSCPE,,
51364,鴻海國泰97購03,TW19Z0513646,11/11/2019,上市,RWSCCA,,
51365,瀚宇博國泰97購01,TW19Z0513653,11/11/2019,上市,RWSCCA,,
